name,current_price,original_price,discount_pct,rating,review_count,image_url,product_url
"AULA F99 Pro Wireless Mechanical Keyboard-Silent Version,BT5.0/2.4GHz/USB-C Hot Swappable Custom Keyboard,Gasket Structure,Pre-lubed Linear Switches RGB Backlit Computer Gaming Keyboards,White","$21,696.26","PKR 23,924.66",,,,https://m.media-amazon.com/images/I/619EG6vA2FL._AC_UY218_.jpg,https://www.amazon.com/AULA-F99-Pro-Mechanical-Keyboard-Silent/dp/B0F8PZCDM2/ref=sr_1_66?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
Razer BlackWidow V4 Mechanical Gaming Keyboard: Green Switches Tactile & Clicky - Chroma RGB - 6 Macro Keys - Magnetic Wrist Rest - Doubleshot ABS Keycaps - Roller & Media Keys - Snap Tap,,,,,,https://m.media-amazon.com/images/I/81EEknaRvIL._AC_UY218_.jpg,https://www.amazon.com/Razer-BlackWidow-Mechanical-Gaming-Keyboard/dp/B0C6RK64Z2/ref=sr_1_67?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"RK ROYAL KLUDGE S108 Typewriter Keyboard, Retro Mechanical Gaming Keyboard Wired 108 Keys with RGB Backlit Sidelight, Detachable Wrist Rest, Round Keycaps Blue Switches - Black","$16,710.21",,"RK ROYAL KLUDGE S108 Typewriter Keyboard, Retro Mechanical Gaming Keyboard Wired 108 Keys with RGB Backlit Sidelight, Detachable Wrist Rest, Round Keycaps Blue Switches - Black4.64.6 out of 5 stars(7.7K)500+ bought in past monthPrice, product pagePKR 16,710.21PKR16,710.21Save 20%20% off coupon appliedSave 20%with couponPKR 14,821.65 deliveryFri, Jun 5Ships to PakistanAdd to cart",,,https://m.media-amazon.com/images/I/71MFO2LGM5L._AC_UY218_.jpg,https://www.amazon.com/RK-ROYAL-KLUDGE-Typewriter-Collapsible/dp/B07XVCP7F5/ref=sr_1_68?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"AULA F99 Pro Wireless Mechanical Keyboard with Knob,Creamy Sound,Tri-Mode BT5.0/USB-C/2.4GHz Hot Swappable Keyboard,Gasket Structure,RGB Backlit Computer Gaming Keyboards","$21,139.16","PKR 25,038.86",,,,https://m.media-amazon.com/images/I/61FZnf-5n1L._AC_UY218_.jpg,https://www.amazon.com/AULA-F99-Pro-Mechanical-Swappable/dp/B0DKN46FXP/ref=sr_1_69?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"RK ROYAL KLUDGE R65 Wired Gaming Keyboard with Volume Knob, 60% Percent RGB Backlit Mechanical Keyboard Gasket Mount with PBT Keycaps, MDA Profile, QMK/VIA, 66 Keys Hot Swappable Cream Switch, Black","$15,317.46","PKR 16,710.21",,,,https://m.media-amazon.com/images/I/61hOhuiqrTL._AC_UY218_.jpg,https://www.amazon.com/RK-ROYAL-KLUDGE-R65-Mechanical/dp/B0CNP1BG1W/ref=sr_1_70?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"SOLAKAKA A75 75% Wireless Mechanical Keyboard, Hot Swappable Gaming Keyboard with Multifunction Knob & RGB, Gasket Mounted Creamy Keyboard, PBT Keycaps, Compact Layout for Win/Mac/PC","$15,596.01","PKR 18,381.51",,,,https://m.media-amazon.com/images/I/61-fIL1PfsL._AC_UY218_.jpg,https://www.amazon.com/SOLAKAKA-Wireless-Mechanical-Swappable-Multifunction/dp/B0FPQ8GRMB/ref=sr_1_71?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"Corsair K55 CORE TKL RGB Gaming Keyboard – Tenkeyless, 8-Zone RGB, Quiet Membrane Keys, Spill Resistant, Media Keys, 1000Hz Polling – NA Layout – Black","$12,531.96",,,,,https://m.media-amazon.com/images/I/717RHdRIhiL._AC_UY218_.jpg,https://www.amazon.com/Corsair-K55-CORE-TKL-Gaming-Keyboard/dp/B0FG8DKV2N/ref=sr_1_72?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
SteelSeries New Apex 9 TKL – HotSwap Optical Mini Keyboard – TKL Esports Design – Optical Switches – RGB Customization – Aluminum Alloy Frame – Double Shot PBT Keycaps,"$38,994.21","PKR 41,779.71",,,,https://m.media-amazon.com/images/I/71Mi6qhb2aL._AC_UY218_.jpg,https://www.amazon.com/New-SteelSeries-Apex-TKL-Customization/dp/B0B169JSRT/ref=sr_1_73?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"Corsair Vanguard PRO 96 Wired Hall Effect Magnetic Mechanical Gaming Keyboard – 96% Layout, MGX Hyperdrive Switches, 8000Hz Polling, Rapid Trigger, Virtual Stream Deck, SOCD Flashtap, QWERTY US","$44,565.21","PKR 64,063.71",,,,https://m.media-amazon.com/images/I/71OlC89bOWL._AC_UY218_.jpg,https://www.amazon.com/Corsair-Vanguard-Magnetic-Mechanical-Keyboard-PC/dp/B0FKHPRZ45/ref=sr_1_74?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"RedThunder K95 Wireless Mechanical Keyboard,TFT Screen & Knob, Trip-Modes Connection, Gasket Custom Hot-Swap Keyboard, RGB Backlit, Pre-lubed Linear Switches, Side Printed PBT Keycaps, Gray Gradient","$25,066.71",,,,,https://m.media-amazon.com/images/I/71aYN36VxbL._AC_UY218_.jpg,https://www.amazon.com/RedThunder-K95-Mechanical-Trip-Modes-Connection/dp/B0DRFC52FQ/ref=sr_1_75?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"AULA F2088 Typewriter Style Mechanical Gaming Keyboard Wired,Blue Switches,Rainbow LED Backlit,Removable Wrist Rest,Media Control Knob,Retro Punk Round Keycaps,USB Wired Computer Keyboard","$12,504.11","PKR 13,646.16",,,,https://m.media-amazon.com/images/I/71XcWqobDVL._AC_UY218_.jpg,https://www.amazon.com/AULA-F2088-Mechanical-Removable-Keyboards/dp/B09DKQWTNC/ref=sr_1_76?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"Womier Retro 75% Gaming Keyboard with OLED Display&Knob, M87 Pro Bluetooth 5.1/2.4GHz /USB-C Wireless Mechanical Keyboard with Hot-Swappable Custom Switch, Compact Gamer RGB Keyboard-Grey","$17,492.94","PKR 18,414.94",,,,https://m.media-amazon.com/images/I/71dM9jhlfjL._AC_UY218_.jpg,https://www.amazon.com/Keyboard-Bluetooth-Wireless-Mechanical-Hot-Swappable/dp/B0C9THQ36P/ref=sr_1_77?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"RedThunder 60% Wireless Gaming Keyboard and Mouse Combo, 2500mAh Rechargeable Battery, Ultra-Compact Small RGB Mechanical Feel Keyboard, Lightweight Honeycomb Optical Mouse for Gaming/Business, White","$11,974.86","PKR 13,924.71",,,,https://m.media-amazon.com/images/I/71L6KWc0jAL._AC_UY218_.jpg,https://www.amazon.com/RedThunder-Rechargeable-Ultra-Compact-Mechanical-Lightweight/dp/B0CHRCY3GW/ref=sr_1_78?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
Razer Ornata V3 TKL Gaming Keyboard: Low Profile Keys - Mecha Membrane Switches - UV Coated Keycaps - Backlit Media Keys - 8 Zone RGB Lighting - Spill Resistant - Magnetic Wrist Wrest Snap Tap,"$18,378.73","PKR 19,495.71",,,,https://m.media-amazon.com/images/I/71rxLrFRRwL._AC_UY218_.jpg,https://www.amazon.com/Razer-Ornata-Gaming-Keyboard-Spill-Resistant/dp/B0BVGM8GZZ/ref=sr_1_79?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
"TECKNET Wired RGB Gaming Keyboard - 26-Key Anti-Ghosting, 13 Lighting Modes, Spill-Resistant, 108 Membrane Keys, Plug & Play - with Ergonomic Wrist Rest & Phone Holder for Windows/Mac (Black)","$6,682.41",,"TECKNET Wired RGB Gaming Keyboard - 26-Key Anti-Ghosting, 13 Lighting Modes, Spill-Resistant, 108 Membrane Keys, Plug & Play - with Ergonomic Wrist Rest & Phone Holder for Windows/Mac (Black)Top Reviewed for Durability4.54.5 out of 5 stars(1.8K)500+ bought in past monthPrice, product pagePKR 6,682.41PKR6,682.41Save 15%15% off coupon appliedSave 15%with couponPKR 13,754.80 deliveryThu, Jun 4Ships to PakistanRecycled materials +2 moreSustainability featuresThis product has sustainability features recognized by trusted certifications.Recycled materialsContains at least 50% recycled material.As certified byGlobal Recycled StandardLearn more about Global Recycled StandardGlobal Recycled StandardGlobal Recycled Standard (GRS) certified products contain recycled content that has been independently verified at each stage of the supply chain, from the source to the final product and meet social, environmental, and chemical requirements. The purchase of Global Recycled Standard (GRS) certified products supports the use of recycled content in the supply chain. A product must contain at least 50% certified GRS material to qualify for inclusion in Climate Pledge Friendly.Certification BodyIntertekCertification NumberTE-00337427Safer chemicalsMade with chemicals safer for human health and the environment.As certified byGlobal Recycled StandardLearn more about Global Recycled StandardGlobal Recycled StandardGlobal Recycled Standard (GRS) certified products contain recycled content that has been independently verified at each stage of the supply chain, from the source to the final product and meet social, environmental, and chemical requirements. The purchase of Global Recycled Standard (GRS) certified products supports the use of recycled content in the supply chain. A product must contain at least 50% certified GRS material to qualify for inclusion in Climate Pledge Friendly.Certification BodyIntertekCertification NumberTE-00337427Worker well-beingManufactured on farms or in facilities that protect the rights and/or health of workers.As certified byGlobal Recycled StandardLearn more about Global Recycled StandardGlobal Recycled StandardGlobal Recycled Standard (GRS) certified products contain recycled content that has been independently verified at each stage of the supply chain, from the source to the final product and meet social, environmental, and chemical requirements. The purchase of Global Recycled Standard (GRS) certified products supports the use of recycled content in the supply chain. A product must contain at least 50% certified GRS material to qualify for inclusion in Climate Pledge Friendly.Certification BodyIntertekCertification NumberTE-00337427Discover more products with sustainability features.Learn moreAdd to cartMore Buying ChoicesPKR 5,880.19(4+ used & new offers)",,,https://m.media-amazon.com/images/I/712yLwBkLoL._AC_UY218_.jpg,https://www.amazon.com/TECKNET-Gaming-Keyboard/dp/B0DQKL7R48/ref=sr_1_80?crid=346Z7KIL7KAJP&dib=eyJ2IjoiMSJ9.DCNrweLAJXgieNCjnoO7i9-5Z_R4aIgiXzwxDZqpAqegHLWC0bY48Kurg4wJsVSWCGeBjUNDJlH_nbWlPv-V1xwzYl0rMVUR0-QXToKMGQwp8xni7UdoOUtrTXPSBkrY2aIPbU8meXJ04Ra8MoUtbDRCzU9asla_DVXQGon4P6WLPzbPL5ubj44P_xJgOExYt729mIy1PQLaJN6VzCcnS-j0w0hQYD4WtqINDxk95g8.hl3DlBkgw06Xr8E3hkgBJwmgJGqbKls3eSVWieQFT9A&dib_tag=se&keywords=best+gaming+keyboard&qid=1779611823&sprefix=best+gaming+keyboard%2Caps%2C680&xpid=vT6Wq3pbOmWqX
